hcp_id,specialty,tier,years_practice,historical_email_opens,historical_msl_calls,digital_engagement_score,publication_downloads,webinar_attendance,treatment,scientific_score
105459,Endocrinology,B,11,5,1,60.392646889045004,2,4,0,75.78900984937091
105460,Endocrinology,B,3,15,2,58.00622705547496,4,1,0,81.56783823702655
105461,Neurology,A,26,7,3,67.16802762829911,5,3,0,82.08157041654788
105462,Oncology,C,10,5,1,40.87189883242449,3,1,0,40.593422585105685
105463,Oncology,B,31,5,0,53.7916796803431,1,4,0,52.47342576278503
105464,Oncology,B,7,7,4,55.29848652500496,3,2,0,64.89891829522713
105465,Oncology,C,8,8,0,83.04319617283154,2,1,0,56.95006084111355
105466,Cardiology,B,28,6,3,52.683674696315215,4,0,0,66.21949603883016
105467,Neurology,C,6,5,1,69.21426560812696,1,0,0,42.072756012764984
105468,Endocrinology,B,17,7,3,52.81310376871372,2,4,0,72.733283222138
105469,Neurology,C,26,11,2,55.56371495858296,1,4,1,93.29532733567287
105470,Oncology,C,18,6,1,67.13963245924896,9,0,1,79.20636798672855
105471,Neurology,A,33,9,1,48.31380743532183,5,1,0,60.609848378556435
105472,Oncology,C,14,10,1,40.38403587359684,3,0,1,59.451440403451564
105473,Oncology,B,29,4,1,50.051978112760864,6,1,0,55.19906110608513
105474,Neurology,A,19,9,3,65.59009320798945,0,1,1,64.9499042911004
105475,Oncology,B,31,7,2,61.23768104290546,2,7,0,91.90306606697993
105476,Oncology,A,8,7,3,81.76718002372705,2,2,0,71.90474303606746
105477,Oncology,C,6,10,2,78.51568445111822,2,2,1,79.02053879964835
105478,Neurology,B,17,13,2,65.77934511026918,2,2,1,88.44105449317684
105479,Neurology,C,4,6,0,62.31667513666003,2,2,0,53.04788713496484
105480,Oncology,A,19,11,4,65.52227916911401,3,1,0,83.13800648939689
105481,Neurology,B,32,8,3,52.86474786016904,2,1,0,51.001111435795316
105482,Oncology,B,9,12,1,65.15811573298643,2,1,0,65.79416425516715
105483,Oncology,B,12,6,3,35.21738467065052,3,2,0,54.05915855218929
105484,Neurology,C,4,10,1,61.73708561834793,4,2,1,79.42334041793319
105485,Neurology,C,22,11,1,69.15156077367315,0,1,0,58.29762823715915
105486,Endocrinology,C,2,9,2,69.14361215093415,3,1,1,79.97425308823424
105487,Oncology,C,21,5,1,82.1618994524648,1,3,0,68.59108806594745
105488,Neurology,A,11,12,0,47.58893752180939,5,3,1,77.4678881291571
105489,Cardiology,B,7,11,3,87.4761486707376,5,1,1,93.15694462533196
105490,Endocrinology,B,16,8,3,100.0,2,1,0,67.55395723401301
105491,Oncology,B,15,13,1,73.5142589378672,3,2,1,88.10310047160064
105492,Neurology,A,24,7,1,86.36250100812794,4,2,0,71.27492355856569
105493,Cardiology,B,6,10,2,66.03767210855148,4,1,0,75.6987449535475
105494,Oncology,B,11,9,1,43.53675027512155,1,1,0,53.56676698522234
105495,Cardiology,B,13,6,2,37.2313807523522,3,1,0,53.643674763966565
105496,Oncology,C,22,7,0,27.411044745122133,2,4,0,52.51405170722751
105497,Cardiology,B,7,6,0,69.64431575353726,0,5,0,59.50524972867072
105498,Endocrinology,A,9,8,4,71.4230435535547,6,4,0,93.17610711773037
105499,Cardiology,A,7,14,2,71.79078045559764,1,2,1,90.85869667448218
105500,Cardiology,C,30,13,4,67.64624949981571,1,1,0,81.24648038447792
105501,Cardiology,C,12,13,1,59.95764335322938,3,2,0,76.53926297479725
105502,Oncology,B,8,8,1,38.63968177818426,2,4,0,57.55308993747652
105503,Oncology,B,24,5,0,34.44610452380759,4,2,1,57.36327643702047
105504,Cardiology,C,27,8,2,54.52964270029898,3,1,0,62.59001542336634
105505,Oncology,B,32,8,1,37.055356545582896,2,3,0,56.62647638974494
105506,Oncology,C,9,15,3,21.830672953559745,4,0,0,64.39469728881518
105507,Cardiology,C,21,4,1,60.316771600915715,1,2,0,42.505384092402736
105508,Oncology,B,21,8,4,62.94382698002563,6,4,1,108.45039357124571
105509,Oncology,B,14,9,2,56.03416385144003,3,4,0,71.7033348485052
105510,Cardiology,A,5,6,1,62.623533506430654,2,1,0,55.93411414328346
105511,Oncology,B,25,10,3,36.998978961024605,3,5,0,83.30720212500101
105512,Endocrinology,C,6,9,1,70.5664311535807,3,2,0,68.59606575009094
105513,Endocrinology,C,30,9,2,71.5202444432344,0,2,1,72.36858245038306
105514,Neurology,C,16,4,6,54.21271914756369,3,2,0,72.98243538059327
105515,Oncology,B,23,4,4,26.443949379750787,1,5,0,54.49314047451529
105516,Neurology,A,21,11,1,48.98164474745256,5,0,1,63.88848498028237
105517,Neurology,A,15,9,5,66.04312634254413,6,2,0,88.23736526632341
105518,Neurology,B,16,7,3,46.68798078870294,1,4,0,65.08069789691724
105519,Oncology,B,5,7,4,94.02003415516148,3,3,0,81.25734012180699
105520,Cardiology,B,2,10,2,69.82323376801823,3,1,0,76.11118565026675
105521,Neurology,A,32,16,2,66.75424936899729,4,4,1,102.25716117710233
105522,Cardiology,C,22,9,3,67.6212201676956,1,1,1,67.97716885098471
105523,Cardiology,B,18,10,8,44.03279496905485,2,1,1,76.92749711630341
105524,Cardiology,C,12,10,2,61.08515300669519,2,1,0,60.64246283794189
105525,Cardiology,B,18,16,0,29.827847874871278,4,4,0,65.21456384494954
105526,Oncology,A,19,8,1,27.785793505448794,2,0,0,43.926515262889396
105527,Cardiology,C,9,3,2,55.92890118553786,3,1,0,53.11999321272891
105528,Oncology,C,34,3,0,57.480895989181334,2,2,0,46.384631684968596
105529,Oncology,B,21,7,1,74.21255172752767,1,1,1,65.87374863921592
105530,Oncology,B,12,11,1,42.72059509120932,3,3,0,70.04747054271539
105531,Cardiology,A,5,15,2,59.982805328581776,3,1,1,78.83594208915666
105532,Oncology,B,27,9,4,51.99963938335439,1,2,1,68.08849491254037
105533,Neurology,C,3,8,1,35.251021863373246,2,2,0,44.16688196445635
105534,Neurology,A,13,7,2,54.051334531479704,4,3,0,74.1391299545628
105535,Oncology,B,9,7,1,45.29579587244513,3,1,1,50.32931874985056
105536,Oncology,C,19,7,4,49.45272100224868,4,1,0,60.46277488544335
105537,Oncology,B,24,11,1,53.67820126704546,4,3,0,77.45885628038563
105538,Endocrinology,B,2,10,4,92.2435356261503,5,3,0,96.34331337127715
105539,Cardiology,B,4,5,3,70.9759456546769,5,3,1,89.24035680440954
105540,Cardiology,B,8,7,2,74.79470727374533,3,5,1,86.37633511502462
105541,Oncology,B,15,8,3,66.97024394074542,3,2,0,71.23128929848258
105542,Cardiology,B,22,9,3,60.77355803076592,3,2,0,74.98057212959434
105543,Endocrinology,A,18,8,2,74.32587531973373,3,4,1,95.53216950701882
105544,Neurology,C,25,6,1,55.88656620635795,5,0,0,56.088518992395876
105545,Cardiology,C,9,12,2,37.14747042404269,1,0,1,53.81047961943839
105546,Oncology,B,17,7,3,58.10141516565774,4,4,0,79.40640703959191
105547,Oncology,B,12,8,4,58.61329803147457,3,1,0,60.83321683521763
105548,Oncology,B,34,8,1,94.05288997573255,3,1,0,73.5203539764323
105549,Oncology,A,29,5,2,74.05078271491239,4,5,0,81.49079795684948
105550,Oncology,C,8,6,0,53.508877439481665,4,4,1,72.91795647044853
105551,Oncology,B,15,11,0,57.08386696231953,2,2,0,62.3603522394928
105552,Oncology,B,22,8,1,52.86084566851291,2,2,0,55.554023880108346
105553,Endocrinology,A,24,3,2,48.15685394115653,2,3,0,58.295787922328564
105554,Cardiology,A,20,7,4,68.5422395112399,4,0,0,78.22389297912811
105555,Neurology,B,3,8,4,25.94488498129379,5,3,1,83.23552258471801
105556,Neurology,C,10,7,1,59.01629449090486,0,1,0,46.7714447253605
105557,Oncology,C,30,5,2,46.900448939307196,4,1,0,51.71415894420056
105558,Neurology,C,14,11,3,33.65430191650467,1,2,0,59.55239323467486
105559,Oncology,C,20,10,0,31.674283280031098,5,1,0,61.63380738471872
105560,Cardiology,C,17,6,4,65.83844339886888,2,3,0,71.26548138489068
105561,Oncology,B,16,8,1,85.39662723407383,2,2,0,70.48851357415705
105562,Endocrinology,B,7,8,0,39.98471102036186,4,2,0,50.13266778764538
105563,Oncology,C,28,4,1,72.4538103372487,2,1,0,49.790182482342345
105564,Oncology,B,18,3,1,54.311433928125496,2,2,0,50.658733141553164
105565,Endocrinology,B,9,6,4,54.199481144318646,1,2,1,79.287273934947
105566,Oncology,B,21,2,2,64.91009184818235,3,3,0,67.13082678085249
105567,Neurology,B,32,6,2,55.18556762839339,2,2,0,56.58005260053263
105568,Neurology,B,13,10,2,65.24953876374592,4,2,0,82.00977530465124
105569,Neurology,A,30,9,2,76.15882635681831,2,1,0,70.26216888251732
105570,Endocrinology,B,25,8,1,62.19423477964756,6,2,0,71.21238758977512
105571,Endocrinology,C,23,6,1,61.319174739173576,3,2,0,67.04537388473956
105572,Oncology,B,12,8,2,73.95977873456563,1,1,0,63.737157105526
105573,Neurology,C,34,9,1,54.51701630764542,2,3,1,76.08197889034042
105574,Cardiology,A,8,10,2,76.18867638130213,4,3,1,91.78605573291041
105575,Cardiology,A,27,3,2,84.82259868870878,3,0,0,57.858547646343816
105576,Oncology,B,18,10,1,75.31894421060443,1,1,1,76.02340611996722
105577,Neurology,B,17,7,5,66.35094903492363,4,0,0,74.99376395934196
105578,Endocrinology,B,9,5,1,74.50367907525818,2,0,1,51.12737253213552
105579,Endocrinology,C,4,4,0,52.31595298404396,3,2,0,38.642991015127464
105580,Oncology,C,22,9,3,72.77867878621709,1,4,0,74.66598089156626
105581,Oncology,C,33,4,1,56.531334344615246,8,4,0,77.7403758878333
105582,Oncology,B,20,8,1,55.279947223429744,2,1,0,51.363878365744085
105583,Neurology,B,31,7,5,53.39382650096788,6,2,1,87.84073927220275
105584,Neurology,B,17,8,2,79.44730818246501,4,0,0,57.921306524682485
105585,Cardiology,A,29,6,0,78.50474475871827,4,1,0,62.80203326447268
105586,Oncology,B,10,6,1,79.14749555846542,3,2,1,77.54344158981688
105587,Oncology,B,5,5,1,66.47323933636609,3,2,0,60.69508300825646
105588,Cardiology,B,3,9,1,28.261114748119873,1,3,0,49.59506820238706
105589,Endocrinology,A,22,10,3,17.6775531181642,8,4,0,85.10418577128313
105590,Cardiology,A,12,11,1,64.82340731992652,5,4,0,87.36142925505537
105591,Oncology,B,23,6,1,56.26045508152126,4,2,0,52.32284451983858
105592,Cardiology,B,31,6,2,35.71736254440341,2,0,0,43.86690179632938
105593,Oncology,C,19,5,1,63.02793060447026,1,3,0,62.783316542744636
105594,Endocrinology,B,7,6,3,53.869354249921706,4,2,0,65.54079789202436
105595,Oncology,A,9,11,2,81.55442885110735,2,3,1,95.87262851551843
105596,Cardiology,B,32,7,1,59.45226247014985,4,2,0,67.10085534907893
105597,Oncology,A,14,6,1,52.72844935507992,3,0,1,51.4417418989231
105598,Neurology,C,15,9,3,39.64296126446518,3,3,0,69.79683096356835
105599,Neurology,C,20,12,6,60.71387324634831,3,3,0,105.98355573248703
105600,Neurology,B,6,6,0,72.547490898779,2,4,0,59.59641721021981
105601,Oncology,B,13,16,2,57.08995994390904,5,0,1,89.05683076793697
105602,Oncology,C,20,3,4,71.71130977930157,0,4,0,75.87519312126577
105603,Oncology,B,18,6,2,59.81738197709649,5,2,0,70.4620313280775
105604,Neurology,C,19,9,2,71.74351048335004,3,1,0,73.89946344236597
105605,Oncology,B,30,6,0,60.69610927563937,2,3,0,52.131336164885816
105606,Cardiology,B,22,5,1,38.85000936368404,3,1,0,41.45590094204305
105607,Endocrinology,C,4,7,2,78.50163619981781,2,4,0,82.34540773536632
105608,Endocrinology,B,32,8,1,75.20646922475115,5,3,1,79.52123802293401
105609,Oncology,B,21,4,0,76.5727733540205,3,1,0,55.77472550254853
105610,Cardiology,B,5,7,1,100.0,1,3,1,80.9278223654948
105611,Oncology,B,21,6,1,58.509426750050544,2,3,0,64.83668150289438
105612,Neurology,C,29,10,1,59.071635267865105,6,2,0,73.21045899875209
105613,Neurology,B,29,8,2,57.7171605022661,5,1,0,75.48020717235939
105614,Oncology,B,11,4,0,51.424029414723634,3,6,0,69.34848011891337
105615,Oncology,C,10,9,3,68.25743836774316,6,4,1,103.82403624287215
105616,Neurology,B,29,9,1,55.38367482184864,1,3,0,66.84011963139758
105617,Endocrinology,B,27,6,2,81.83877712110156,4,2,1,78.9226112949435
105618,Oncology,C,20,7,2,60.83141141819322,3,3,0,72.90798557060283
105619,Cardiology,C,9,6,5,68.73438958816473,3,2,0,80.3097384888622
105620,Oncology,B,4,6,0,66.65166672988293,2,5,0,66.49048741828818
105621,Oncology,B,15,7,1,68.8121942542517,4,3,0,68.04751404024468
105622,Endocrinology,C,5,6,1,46.2182493907788,1,0,1,43.66823756349702
105623,Neurology,C,23,13,1,79.20582624395676,5,1,0,80.67670276427354
105624,Neurology,C,31,15,1,67.26388356141855,1,4,0,81.0804721071327
105625,Oncology,B,12,9,2,67.70153485288004,2,0,1,65.2836539300435
105626,Neurology,B,8,15,1,67.07106561841027,4,6,1,109.53380364109427
105627,Oncology,B,13,11,2,24.53509995945595,2,2,0,54.53839162502101
105628,Oncology,C,29,7,2,61.59667477684573,1,1,0,58.898478999984576
105629,Cardiology,C,26,5,6,61.279241892475035,4,0,1,78.20713247768977
105630,Oncology,A,5,10,3,63.973278846418445,2,3,1,94.59357162175586
105631,Neurology,B,16,8,5,75.24318563940398,3,1,0,74.21455994905084
105632,Cardiology,B,18,12,1,73.70426955569832,2,2,1,80.59011251774548
105633,Oncology,C,16,4,2,74.81766141549663,6,1,1,73.51751977581067
105634,Oncology,B,27,9,4,45.4940961549928,5,5,0,92.65078590817187
105635,Oncology,B,3,11,2,61.87362068994236,1,0,0,57.84448216347046
105636,Oncology,A,27,3,0,36.54040827781472,5,3,1,54.3316700599747
105637,Cardiology,B,26,8,3,61.25622726500687,4,2,1,78.3932474038267
105638,Neurology,A,24,8,2,43.19514166765948,1,3,0,58.650606820546926
105639,Oncology,C,14,12,1,56.04439733371875,3,2,0,82.14637180089547
105640,Oncology,C,27,11,1,72.09195788378673,3,2,1,77.94464379430299
105641,Cardiology,B,6,5,2,92.0273039403786,2,0,1,68.3399937887439
105642,Neurology,B,15,6,1,45.61460218145463,2,3,0,51.95807993268545
105643,Oncology,C,6,9,1,63.81337636541479,4,1,1,67.31567822860234
105644,Oncology,B,17,6,1,59.28967154149538,2,4,0,64.86219022604463
105645,Cardiology,B,33,13,1,53.07392222278413,3,0,1,66.78174271011676
105646,Oncology,C,9,8,1,64.3340944292188,0,0,1,58.951263759495816
105647,Oncology,C,31,11,0,64.56533918065817,2,3,0,79.01416398614523
105648,Neurology,C,29,5,2,61.36931826365793,2,4,0,77.81361397757988
105649,Cardiology,A,20,8,0,39.384693371253384,3,2,0,45.45145585903337
105650,Cardiology,A,10,3,0,60.572509204933866,2,3,0,41.61942965404709
105651,Neurology,A,23,11,2,69.4538428376382,1,3,0,78.16547396304959
105652,Neurology,B,7,6,4,35.415490037182366,3,3,0,61.96238394026424
105653,Oncology,C,7,12,0,48.98051496800405,3,5,1,80.18209453405115
105654,Oncology,B,2,5,0,46.27210380073544,1,0,0,39.56380397057995
105655,Oncology,C,31,8,1,57.41820472019378,1,1,1,57.186772517979456
105656,Oncology,B,9,5,2,71.55545426381025,2,1,0,46.61883506618804
105657,Neurology,B,24,10,1,56.7971007927676,0,3,0,69.12827744755279
105658,Endocrinology,C,24,9,2,81.75443552412177,2,2,0,74.1402149216895
105659,Endocrinology,B,4,8,2,64.78779171652505,3,3,0,69.05462504157401
105660,Cardiology,B,26,13,1,61.120122806554846,5,2,1,90.84716107139066
105661,Oncology,B,34,12,1,60.59151673290979,3,6,0,94.7710655880022
105662,Oncology,A,5,12,1,33.07059820901462,0,2,0,42.88027459665837
105663,Neurology,B,25,6,3,58.39853787478547,6,4,0,92.95663161469173
105664,Cardiology,B,2,10,0,66.15080321607432,3,4,0,64.47180960904774
105665,Cardiology,B,10,8,6,87.91465522279637,6,2,0,105.38599981307448
105666,Neurology,C,31,9,5,45.890148014668654,4,3,0,79.01542084609014
105667,Neurology,B,7,5,1,79.17857436478234,3,1,0,59.599177435896785
105668,Neurology,A,20,5,2,69.20712018036026,4,2,1,81.76066389255875
105669,Oncology,B,16,4,1,51.127915790065074,3,4,0,68.20779854022824
105670,Neurology,A,30,6,6,50.97753199641217,1,1,0,67.93518002513058
105671,Endocrinology,B,4,7,2,79.8737704424604,0,1,0,60.248343565214604
105672,Oncology,B,4,6,1,67.99636878763921,7,2,0,77.4887037997903
105673,Cardiology,A,33,14,2,74.75776297299859,2,2,0,82.25619557496894
105674,Oncology,C,32,7,5,54.54232710254096,5,4,0,87.39531622159767
105675,Endocrinology,C,30,7,0,45.25528712510118,2,2,0,50.477467797148186
105676,Oncology,C,6,8,3,17.73174744031015,3,2,0,49.05941753773436
105677,Cardiology,B,3,10,2,41.61021745694918,3,2,0,55.59007806142158
105678,Oncology,B,17,13,1,49.94787015340729,4,3,0,76.74630089860678
105679,Neurology,C,32,6,4,72.22087195405348,1,3,1,79.68509568510673
105680,Oncology,B,18,11,4,44.60909195212491,5,3,1,93.1437852306843
105681,Oncology,C,10,7,4,35.261130626182805,6,1,0,70.38883200423567
105682,Cardiology,A,7,6,4,51.34577441323925,3,2,0,66.81416922809056
105683,Endocrinology,A,17,10,2,52.064583835566204,1,3,1,77.5853524999714
105684,Oncology,C,5,6,1,60.12088556164395,3,3,0,53.48948988738942
105685,Oncology,C,4,5,0,98.28373771557325,6,5,1,92.84650714654768
105686,Neurology,C,4,9,1,64.84942071581689,1,1,0,56.73403852240007
105687,Cardiology,C,25,9,2,62.55910089227835,3,3,1,80.48401685699845
105688,Endocrinology,A,6,8,4,65.9095065036578,3,0,0,76.88786063966847
105689,Oncology,B,15,12,2,92.86980345988188,3,1,0,90.0278079842531
105690,Cardiology,C,29,8,2,33.67203549623005,3,3,0,62.19700243216948
105691,Oncology,A,9,14,1,78.56881959724674,1,2,0,69.55112849127379
105692,Oncology,B,34,11,2,72.77301904702342,4,1,0,78.03783485930398
105693,Neurology,B,20,10,0,37.749021334412234,1,3,0,53.69017909176907
105694,Cardiology,A,19,4,3,49.533595414584106,1,2,0,54.93176389902753
105695,Neurology,B,20,6,2,46.1668526033274,4,4,1,81.00827209505367
105696,Oncology,B,14,10,1,38.45127740339695,1,1,0,54.29283366430359
105697,Oncology,C,18,7,1,52.06617727484339,3,5,0,74.04267845705928
105698,Oncology,C,25,11,4,39.985060196808035,6,1,0,78.30209966296616
105699,Endocrinology,B,31,11,2,68.14870980832613,1,3,1,85.73743266172062
105700,Oncology,B,21,9,2,81.65137353647616,2,4,1,88.76452577744222
105701,Oncology,B,28,6,1,48.29758590827017,5,2,0,58.237043697549
105702,Oncology,A,11,6,3,42.41641470814344,2,1,0,49.14382671479817
105703,Cardiology,B,28,8,4,77.42578162301987,4,2,0,80.2861316478841
105704,Oncology,A,12,6,1,42.18178623166967,3,1,1,63.233719416743284
105705,Endocrinology,B,32,9,3,36.23223609558855,3,1,1,74.09574003111908
105706,Oncology,B,18,7,0,49.95464245578989,2,3,0,56.68251439564355
105707,Endocrinology,B,5,4,3,71.12856306972503,6,2,1,81.39024080762515
105708,Oncology,A,15,8,1,63.53864137210136,1,4,1,75.2427227926878
105709,Neurology,B,14,5,2,76.37272025293993,4,2,0,68.37541437095777
105710,Endocrinology,B,10,7,3,44.485024605618214,3,2,0,54.26903137701646
105711,Oncology,A,26,12,1,73.88825672031118,6,1,0,79.82599074893895
105712,Endocrinology,C,5,5,2,56.90083969353873,7,2,0,66.2657307133505
105713,Cardiology,A,23,11,0,32.135966493947805,1,2,0,52.70228792259161
105714,Endocrinology,C,13,15,3,80.5915027880513,2,0,1,86.4800411839079
105715,Neurology,A,32,9,1,61.330802023266195,4,3,0,78.45150286415621
105716,Oncology,C,2,7,2,81.48990689085315,3,0,1,68.62073125092317
105717,Oncology,A,25,6,2,78.38198007000096,6,4,1,96.74147570929918
105718,Oncology,C,3,14,3,75.7630611465739,4,1,1,96.71061032709464
105719,Oncology,B,17,10,0,98.21416849350796,1,2,1,82.07797846962895
105720,Oncology,C,18,10,1,43.22271231977453,2,1,1,64.07430005927228
105721,Oncology,B,16,6,0,91.58233183245736,3,3,1,84.73137684683475
105722,Oncology,A,13,6,3,56.504197207959926,6,2,0,77.06047306103636
105723,Neurology,C,24,5,4,73.794141224773,2,2,0,70.34693221604043
105724,Oncology,A,34,7,0,61.874865181329916,3,1,0,65.23276225558028
105725,Oncology,C,32,12,1,73.96237191278925,3,0,0,66.25890251229656
105726,Cardiology,A,30,10,2,58.53493882402042,2,2,0,65.4101889044235
105727,Oncology,B,34,3,3,83.95527577640975,2,1,0,64.9735616077114
105728,Oncology,C,33,6,0,72.10134600524464,1,2,1,63.09678003961925
105729,Oncology,B,24,14,1,42.885501195127944,0,2,1,64.02534383879379
105730,Endocrinology,B,5,8,3,66.68154354391771,3,2,0,74.2850744844436
105731,Neurology,C,33,3,2,70.11954483254198,2,1,0,57.31647857318034
105732,Oncology,C,6,10,4,70.8218500802499,6,1,1,93.6540450135528
105733,Neurology,C,7,10,2,45.82332715639893,2,2,0,61.282585450253436
105734,Cardiology,B,19,4,2,56.12191178440249,4,2,0,70.15740739026525
105735,Neurology,B,21,5,4,64.58203595910241,6,3,0,95.58169110742978
105736,Neurology,B,5,9,2,57.03328062476201,2,6,0,85.71582849503326
105737,Cardiology,B,23,11,3,90.64507507459382,4,6,1,115.24169177839453
105738,Oncology,C,3,9,0,58.07658760093517,3,1,0,51.594967701341105
105739,Oncology,B,6,8,0,46.22079212838096,3,3,0,56.084778896563016
105740,Cardiology,B,11,9,1,58.287707509932694,3,5,0,82.05029040441171
105741,Endocrinology,B,15,11,3,37.13482840591258,9,2,0,82.5681502470418
105742,Cardiology,C,32,8,3,61.442727855715894,2,1,0,65.009898422022
105743,Neurology,C,16,11,1,46.1193690495102,3,0,0,41.60154769400976
105744,Endocrinology,B,25,9,0,47.54872077928042,7,2,0,68.92034914453947
105745,Oncology,B,9,4,2,70.12197197745934,1,2,0,48.43331526212258
105746,Neurology,C,4,5,2,32.786039949183795,8,1,0,52.76998925138674
105747,Neurology,B,22,10,2,55.15990200844826,1,4,0,76.13926805525199
105748,Endocrinology,A,22,10,1,78.77073372416794,4,0,0,66.32390616744743
105749,Endocrinology,A,5,9,2,43.83327485438681,5,4,1,95.50261367810864
105750,Neurology,A,29,12,2,59.30621721805637,1,2,1,78.38021034926982
105751,Oncology,B,29,9,2,88.91902679490524,5,4,1,104.776203412736
105752,Neurology,C,21,8,2,78.27718398121198,3,5,1,101.52281068737638
105753,Oncology,B,3,9,1,53.8035104140458,3,1,0,58.848066112628445
105754,Neurology,B,18,8,0,47.73879635975269,5,0,1,53.5942576167608
105755,Endocrinology,C,25,9,2,69.35179691660191,4,1,1,84.26486742668632
105756,Oncology,C,23,12,3,54.76549031867315,5,1,0,74.34298485513179
